county,date,series_id,unemployment_rate,sahm_value
Autauga County,1996-03-01T00:00:00.000Z,ALAUTA1URN,4.1,0
Autauga County,1996-04-01T00:00:00.000Z,ALAUTA1URN,3.9,0
Autauga County,1996-05-01T00:00:00.000Z,ALAUTA1URN,3.7,0
Autauga County,1996-06-01T00:00:00.000Z,ALAUTA1URN,3.9,0
Autauga County,1996-07-01T00:00:00.000Z,ALAUTA1URN,3.5,0
Autauga County,1996-08-01T00:00:00.000Z,ALAUTA1URN,3.8,0.033333333333333215
Autauga County,1996-09-01T00:00:00.000Z,ALAUTA1URN,3.8,0
Autauga County,1996-10-01T00:00:00.000Z,ALAUTA1URN,3.9,0.1333333333333333
Autauga County,1996-11-01T00:00:00.000Z,ALAUTA1URN,3.5,0.03333333333333366
Autauga County,1996-12-01T00:00:00.000Z,ALAUTA1URN,3.5,0
Autauga County,1997-01-01T00:00:00.000Z,ALAUTA1URN,4.1,0.06666666666666643
Autauga County,1997-02-01T00:00:00.000Z,ALAUTA1URN,4.4,0.3666666666666667
Autauga County,1997-03-01T00:00:00.000Z,ALAUTA1URN,4.1,0.5666666666666664
Autauga County,1997-04-01T00:00:00.000Z,ALAUTA1URN,3.8,0.4666666666666659
Autauga County,1997-05-01T00:00:00.000Z,ALAUTA1URN,3.8,0.2666666666666657
Autauga County,1997-06-01T00:00:00.000Z,ALAUTA1URN,4.7,0.4666666666666659
Autauga County,1997-07-01T00:00:00.000Z,ALAUTA1URN,4.1,0.5666666666666655
Autauga County,1997-08-01T00:00:00.000Z,ALAUTA1URN,4.4,0.7666666666666666
Autauga County,1997-09-01T00:00:00.000Z,ALAUTA1URN,4,0.5333333333333323
Autauga County,1997-10-01T00:00:00.000Z,ALAUTA1URN,3.5,0.3333333333333326
Autauga County,1997-11-01T00:00:00.000Z,ALAUTA1URN,2.9,0
Autauga County,1997-12-01T00:00:00.000Z,ALAUTA1URN,2.8,0
Autauga County,1998-01-01T00:00:00.000Z,ALAUTA1URN,3.2,0
Autauga County,1998-02-01T00:00:00.000Z,ALAUTA1URN,3.1,0.06666666666666643
Autauga County,1998-03-01T00:00:00.000Z,ALAUTA1URN,2.8,0.06666666666666643
Autauga County,1998-04-01T00:00:00.000Z,ALAUTA1URN,2.3,0
Autauga County,1998-05-01T00:00:00.000Z,ALAUTA1URN,2.5,0
Autauga County,1998-06-01T00:00:00.000Z,ALAUTA1URN,3.3,0.16666666666666652
Autauga County,1998-07-01T00:00:00.000Z,ALAUTA1URN,3.2,0.4666666666666668
Autauga County,1998-08-01T00:00:00.000Z,ALAUTA1URN,3.4,0.766666666666667
Autauga County,1998-09-01T00:00:00.000Z,ALAUTA1URN,3.7,0.9000000000000004
Autauga County,1998-10-01T00:00:00.000Z,ALAUTA1URN,3.6,1.0333333333333337
Autauga County,1998-11-01T00:00:00.000Z,ALAUTA1URN,3.5,1.0666666666666669
Autauga County,1998-12-01T00:00:00.000Z,ALAUTA1URN,3.8,1.1
Autauga County,1999-01-01T00:00:00.000Z,ALAUTA1URN,4,1.2333333333333338
Autauga County,1999-02-01T00:00:00.000Z,ALAUTA1URN,3.7,1.3000000000000007
Autauga County,1999-03-01T00:00:00.000Z,ALAUTA1URN,3.5,1.2000000000000006
Autauga County,1999-04-01T00:00:00.000Z,ALAUTA1URN,3.5,1.0333333333333337
Autauga County,1999-05-01T00:00:00.000Z,ALAUTA1URN,3.2,0.8666666666666671
Autauga County,1999-06-01T00:00:00.000Z,ALAUTA1URN,4.1,0.9000000000000004
Autauga County,1999-07-01T00:00:00.000Z,ALAUTA1URN,4.2,0.8333333333333339
Autauga County,1999-08-01T00:00:00.000Z,ALAUTA1URN,4.5,0.9666666666666672
Autauga County,1999-09-01T00:00:00.000Z,ALAUTA1URN,4.2,0.9000000000000012
Autauga County,1999-10-01T00:00:00.000Z,ALAUTA1URN,3.8,0.7666666666666684
Autauga County,1999-11-01T00:00:00.000Z,ALAUTA1URN,3.5,0.4333333333333349
Autauga County,1999-12-01T00:00:00.000Z,ALAUTA1URN,3.4,0.16666666666666785
Autauga County,2000-01-01T00:00:00.000Z,ALAUTA1URN,4.4,0.3666666666666685
Autauga County,2000-02-01T00:00:00.000Z,ALAUTA1URN,4.5,0.700000000000002
Autauga County,2000-03-01T00:00:00.000Z,ALAUTA1URN,4,0.9000000000000012
Autauga County,2000-04-01T00:00:00.000Z,ALAUTA1URN,3.4,0.5666666666666682
Autauga County,2000-05-01T00:00:00.000Z,ALAUTA1URN,3.7,0.30000000000000204
Autauga County,2000-06-01T00:00:00.000Z,ALAUTA1URN,4.3,0.23333333333333428
Autauga County,2000-07-01T00:00:00.000Z,ALAUTA1URN,4.1,0.4666666666666677
Autauga County,2000-08-01T00:00:00.000Z,ALAUTA1URN,6,1.2333333333333343
Autauga County,2000-09-01T00:00:00.000Z,ALAUTA1URN,3.9,1.1000000000000005
Autauga County,2000-10-01T00:00:00.000Z,ALAUTA1URN,3.7,0.9666666666666677
Autauga County,2000-11-01T00:00:00.000Z,ALAUTA1URN,3.7,0.20000000000000062
Autauga County,2000-12-01T00:00:00.000Z,ALAUTA1URN,3.3,0
Autauga County,2001-01-01T00:00:00.000Z,ALAUTA1URN,3.8,0.033333333333333215
Autauga County,2001-02-01T00:00:00.000Z,ALAUTA1URN,3.7,0.033333333333333215
Autauga County,2001-03-01T00:00:00.000Z,ALAUTA1URN,3.7,0.16666666666666652
Autauga County,2001-04-01T00:00:00.000Z,ALAUTA1URN,3.3,0
Autauga County,2001-05-01T00:00:00.000Z,ALAUTA1URN,3.1,0
Autauga County,2001-06-01T00:00:00.000Z,ALAUTA1URN,4.1,0.1333333333333333
Autauga County,2001-07-01T00:00:00.000Z,ALAUTA1URN,4.2,0.43333333333333357
Autauga County,2001-08-01T00:00:00.000Z,ALAUTA1URN,4.7,0.9666666666666663
Autauga County,2001-09-01T00:00:00.000Z,ALAUTA1URN,4.4,1.0666666666666669
Autauga County,2001-10-01T00:00:00.000Z,ALAUTA1URN,4.4,1.1333333333333342
Autauga County,2001-11-01T00:00:00.000Z,ALAUTA1URN,4.8,1.1666666666666674
Autauga County,2001-12-01T00:00:00.000Z,ALAUTA1URN,4.8,1.3000000000000003
Autauga County,2002-01-01T00:00:00.000Z,ALAUTA1URN,5,1.4999999999999996
Autauga County,2002-02-01T00:00:00.000Z,ALAUTA1URN,5.1,1.6
Autauga County,2002-03-01T00:00:00.000Z,ALAUTA1URN,4.6,1.5333333333333337
Autauga County,2002-04-01T00:00:00.000Z,ALAUTA1URN,4,1.2000000000000006
Autauga County,2002-05-01T00:00:00.000Z,ALAUTA1URN,4,0.8333333333333335
Autauga County,2002-06-01T00:00:00.000Z,ALAUTA1URN,4.9,0.8000000000000007
Autauga County,2002-07-01T00:00:00.000Z,ALAUTA1URN,4.6,0.7000000000000006
Autauga County,2002-08-01T00:00:00.000Z,ALAUTA1URN,5.2,0.7000000000000011
Autauga County,2002-09-01T00:00:00.000Z,ALAUTA1URN,4.8,0.666666666666667
Autauga County,2002-10-01T00:00:00.000Z,ALAUTA1URN,5,0.8000000000000007
Autauga County,2002-11-01T00:00:00.000Z,ALAUTA1URN,5.2,0.7999999999999998
Autauga County,2002-12-01T00:00:00.000Z,ALAUTA1URN,5,0.8666666666666663
Autauga County,2003-01-01T00:00:00.000Z,ALAUTA1URN,5.3,0.9666666666666668
Autauga County,2003-02-01T00:00:00.000Z,ALAUTA1URN,5.1,0.9333333333333336
Autauga County,2003-03-01T00:00:00.000Z,ALAUTA1URN,4.7,0.8333333333333339
Autauga County,2003-04-01T00:00:00.000Z,ALAUTA1URN,4.3,0.5
Autauga County,2003-05-01T00:00:00.000Z,ALAUTA1URN,4.5,0.3000000000000007
Autauga County,2003-06-01T00:00:00.000Z,ALAUTA1URN,5.6,0.4999999999999991
Autauga County,2003-07-01T00:00:00.000Z,ALAUTA1URN,5.1,0.5666666666666664
Autauga County,2003-08-01T00:00:00.000Z,ALAUTA1URN,5.4,0.8666666666666663
Autauga County,2003-09-01T00:00:00.000Z,ALAUTA1URN,5.1,0.6999999999999993
Autauga County,2003-10-01T00:00:00.000Z,ALAUTA1URN,5.1,0.6999999999999993
Autauga County,2003-11-01T00:00:00.000Z,ALAUTA1URN,5,0.5666666666666664
Autauga County,2003-12-01T00:00:00.000Z,ALAUTA1URN,4.6,0.39999999999999947
Autauga County,2004-01-01T00:00:00.000Z,ALAUTA1URN,5.1,0.39999999999999947
Autauga County,2004-02-01T00:00:00.000Z,ALAUTA1URN,5,0.39999999999999947
Autauga County,2004-03-01T00:00:00.000Z,ALAUTA1URN,5,0.5333333333333332
Autauga County,2004-04-01T00:00:00.000Z,ALAUTA1URN,4.4,0.2999999999999998
Autauga County,2004-05-01T00:00:00.000Z,ALAUTA1URN,4.3,0.06666666666666643
Autauga County,2004-06-01T00:00:00.000Z,ALAUTA1URN,5.2,0.06666666666666643
Autauga County,2004-07-01T00:00:00.000Z,ALAUTA1URN,4.9,0.2333333333333334
Autauga County,2004-08-01T00:00:00.000Z,ALAUTA1URN,5,0.4666666666666668
Autauga County,2004-09-01T00:00:00.000Z,ALAUTA1URN,4.6,0.2666666666666666
Autauga County,2004-10-01T00:00:00.000Z,ALAUTA1URN,4.5,0.13333333333333286
Autauga County,2004-11-01T00:00:00.000Z,ALAUTA1URN,4.4,0
Autauga County,2004-12-01T00:00:00.000Z,ALAUTA1URN,4.1,0
Autauga County,2005-01-01T00:00:00.000Z,ALAUTA1URN,4.6,0.033333333333333215
Autauga County,2005-02-01T00:00:00.000Z,ALAUTA1URN,4.7,0.13333333333333375
Autauga County,2005-03-01T00:00:00.000Z,ALAUTA1URN,4,0.10000000000000053
Autauga County,2005-04-01T00:00:00.000Z,ALAUTA1URN,3.5,0
Autauga County,2005-05-01T00:00:00.000Z,ALAUTA1URN,3.3,0
Autauga County,2005-06-01T00:00:00.000Z,ALAUTA1URN,4.1,0.033333333333333215
Autauga County,2005-07-01T00:00:00.000Z,ALAUTA1URN,3.7,0.09999999999999964
Autauga County,2005-08-01T00:00:00.000Z,ALAUTA1URN,3.8,0.26666666666666616
Autauga County,2005-09-01T00:00:00.000Z,ALAUTA1URN,3.4,0.033333333333333215
Autauga County,2005-10-01T00:00:00.000Z,ALAUTA1URN,3.5,0
Autauga County,2005-11-01T00:00:00.000Z,ALAUTA1URN,3.4,0
Autauga County,2005-12-01T00:00:00.000Z,ALAUTA1URN,3.4,0
Autauga County,2006-01-01T00:00:00.000Z,ALAUTA1URN,4,0.16666666666666696
Autauga County,2006-02-01T00:00:00.000Z,ALAUTA1URN,3.8,0.30000000000000027
Autauga County,2006-03-01T00:00:00.000Z,ALAUTA1URN,3.3,0.2666666666666666
Autauga County,2006-04-01T00:00:00.000Z,ALAUTA1URN,2.8,0
Autauga County,2006-05-01T00:00:00.000Z,ALAUTA1URN,2.7,0
Autauga County,2006-06-01T00:00:00.000Z,ALAUTA1URN,3.5,0.06666666666666732
Autauga County,2006-07-01T00:00:00.000Z,ALAUTA1URN,3.7,0.36666666666666714
Autauga County,2006-08-01T00:00:00.000Z,ALAUTA1URN,3.5,0.6333333333333337
Autauga County,2006-09-01T00:00:00.000Z,ALAUTA1URN,3.1,0.5
Autauga County,2006-10-01T00:00:00.000Z,ALAUTA1URN,3.1,0.30000000000000027
Autauga County,2006-11-01T00:00:00.000Z,ALAUTA1URN,3.1,0.16666666666666696
Autauga County,2006-12-01T00:00:00.000Z,ALAUTA1URN,3,0.13333333333333375
Autauga County,2007-01-01T00:00:00.000Z,ALAUTA1URN,3.6,0.30000000000000027
Autauga County,2007-02-01T00:00:00.000Z,ALAUTA1URN,3.5,0.43333333333333357
Autauga County,2007-03-01T00:00:00.000Z,ALAUTA1URN,3.1,0.4666666666666668
Autauga County,2007-04-01T00:00:00.000Z,ALAUTA1URN,2.7,0.1666666666666674
Autauga County,2007-05-01T00:00:00.000Z,ALAUTA1URN,2.7,0
Autauga County,2007-06-01T00:00:00.000Z,ALAUTA1URN,3.5,0.13333333333333375
Autauga County,2007-07-01T00:00:00.000Z,ALAUTA1URN,3.4,0.3666666666666667
Autauga County,2007-08-01T00:00:00.000Z,ALAUTA1URN,3.7,0.7000000000000002
Autauga County,2007-09-01T00:00:00.000Z,ALAUTA1URN,3.5,0.7000000000000002
Autauga County,2007-10-01T00:00:00.000Z,ALAUTA1URN,3.3,0.666666666666667
Autauga County,2007-11-01T00:00:00.000Z,ALAUTA1URN,3.6,0.6333333333333337
Autauga County,2007-12-01T00:00:00.000Z,ALAUTA1URN,3.9,0.766666666666667
Autauga County,2008-01-01T00:00:00.000Z,ALAUTA1URN,4.5,1.166666666666667
Autauga County,2008-02-01T00:00:00.000Z,ALAUTA1URN,4.3,1.4
Autauga County,2008-03-01T00:00:00.000Z,ALAUTA1URN,4.4,1.5666666666666669
Autauga County,2008-04-01T00:00:00.000Z,ALAUTA1URN,4,1.4
Autauga County,2008-05-01T00:00:00.000Z,ALAUTA1URN,4.7,1.5333333333333328
Autauga County,2008-06-01T00:00:00.000Z,ALAUTA1URN,5.6,1.7999999999999985
Autauga County,2008-07-01T00:00:00.000Z,ALAUTA1URN,5.6,2.0999999999999988
Autauga County,2008-08-01T00:00:00.000Z,ALAUTA1URN,6,2.2666666666666653
Autauga County,2008-09-01T00:00:00.000Z,ALAUTA1URN,5.9,2.366666666666665
Autauga County,2008-10-01T00:00:00.000Z,ALAUTA1URN,6.2,2.566666666666666
Autauga County,2008-11-01T00:00:00.000Z,ALAUTA1URN,6.3,2.6666666666666656
Autauga County,2008-12-01T00:00:00.000Z,ALAUTA1URN,6.8,2.833333333333332
Autauga County,2009-01-01T00:00:00.000Z,ALAUTA1URN,7.6,2.899999999999998
Autauga County,2009-02-01T00:00:00.000Z,ALAUTA1URN,8.2,3.299999999999998
Autauga County,2009-03-01T00:00:00.000Z,ALAUTA1URN,8,3.6999999999999984
Autauga County,2009-04-01T00:00:00.000Z,ALAUTA1URN,7.5,3.666666666666665
Autauga County,2009-05-01T00:00:00.000Z,ALAUTA1URN,7.8,3.3999999999999995
Autauga County,2009-06-01T00:00:00.000Z,ALAUTA1URN,8.6,3.200000000000001
Autauga County,2009-07-01T00:00:00.000Z,ALAUTA1URN,8.8,3.1000000000000005
Autauga County,2009-08-01T00:00:00.000Z,ALAUTA1URN,9.1,3.1000000000000005
Autauga County,2009-09-01T00:00:00.000Z,ALAUTA1URN,9.5,3.3000000000000016
Autauga County,2009-10-01T00:00:00.000Z,ALAUTA1URN,9.2,3.2333333333333334
Autauga County,2009-11-01T00:00:00.000Z,ALAUTA1URN,9.3,3.2
Autauga County,2009-12-01T00:00:00.000Z,ALAUTA1URN,9.5,2.9000000000000004
Autauga County,2010-01-01T00:00:00.000Z,ALAUTA1URN,10,2.7
Autauga County,2010-02-01T00:00:00.000Z,ALAUTA1URN,9.4,2.1000000000000023
Autauga County,2010-03-01T00:00:00.000Z,ALAUTA1URN,9,1.7000000000000002
Autauga County,2010-04-01T00:00:00.000Z,ALAUTA1URN,8.3,1.1333333333333337
Autauga County,2010-05-01T00:00:00.000Z,ALAUTA1URN,8.1,0.7000000000000002
Autauga County,2010-06-01T00:00:00.000Z,ALAUTA1URN,8.5,0.33333333333333304
Autauga County,2010-07-01T00:00:00.000Z,ALAUTA1URN,8.6,0.09999999999999964
Autauga County,2010-08-01T00:00:00.000Z,ALAUTA1URN,8.9,0.36666666666666536
Autauga County,2010-09-01T00:00:00.000Z,ALAUTA1URN,8.8,0.466666666666665
Autauga County,2010-10-01T00:00:00.000Z,ALAUTA1URN,8.6,0.4666666666666668
Autauga County,2010-11-01T00:00:00.000Z,ALAUTA1URN,8.7,0.40000000000000036
Autauga County,2010-12-01T00:00:00.000Z,ALAUTA1URN,8.7,0.36666666666666536
Autauga County,2011-01-01T00:00:00.000Z,ALAUTA1URN,9,0.5
Autauga County,2011-02-01T00:00:00.000Z,ALAUTA1URN,9,0.5999999999999996
Autauga County,2011-03-01T00:00:00.000Z,ALAUTA1URN,8.6,0.5666666666666682
Autauga County,2011-04-01T00:00:00.000Z,ALAUTA1URN,8.1,0.2666666666666675
Autauga County,2011-05-01T00:00:00.000Z,ALAUTA1URN,8.1,0
Autauga County,2011-06-01T00:00:00.000Z,ALAUTA1URN,9.1,0.16666666666666607
Autauga County,2011-07-01T00:00:00.000Z,ALAUTA1URN,8.5,0.29999999999999893
Autauga County,2011-08-01T00:00:00.000Z,ALAUTA1URN,8.5,0.4333333333333318
Autauga County,2011-09-01T00:00:00.000Z,ALAUTA1URN,8.3,0.16666666666666607
Autauga County,2011-10-01T00:00:00.000Z,ALAUTA1URN,7.9,0
Autauga County,2011-11-01T00:00:00.000Z,ALAUTA1URN,7.4,0
Autauga County,2011-12-01T00:00:00.000Z,ALAUTA1URN,7.4,0
Autauga County,2012-01-01T00:00:00.000Z,ALAUTA1URN,7.9,0
Autauga County,2012-02-01T00:00:00.000Z,ALAUTA1URN,7.7,0.09999999999999964
Autauga County,2012-03-01T00:00:00.000Z,ALAUTA1URN,7.3,0.06666666666666643
Autauga County,2012-04-01T00:00:00.000Z,ALAUTA1URN,6.7,0
Autauga County,2012-05-01T00:00:00.000Z,ALAUTA1URN,6.8,0
Autauga County,2012-06-01T00:00:00.000Z,ALAUTA1URN,7.7,0.13333333333333286
Autauga County,2012-07-01T00:00:00.000Z,ALAUTA1URN,7.4,0.36666666666666714
Autauga County,2012-08-01T00:00:00.000Z,ALAUTA1URN,7.5,0.5999999999999996
Autauga County,2012-09-01T00:00:00.000Z,ALAUTA1URN,6.8,0.3000000000000007
Autauga County,2012-10-01T00:00:00.000Z,ALAUTA1URN,6.7,0.06666666666666732
Autauga County,2012-11-01T00:00:00.000Z,ALAUTA1URN,6.4,0
Autauga County,2012-12-01T00:00:00.000Z,ALAUTA1URN,6.5,0
Autauga County,2013-01-01T00:00:00.000Z,ALAUTA1URN,7.2,0.16666666666666696
Autauga County,2013-02-01T00:00:00.000Z,ALAUTA1URN,6.9,0.3333333333333339
Autauga County,2013-03-01T00:00:00.000Z,ALAUTA1URN,6.3,0.2666666666666675
Autauga County,2013-04-01T00:00:00.000Z,ALAUTA1URN,5.7,0
Autauga County,2013-05-01T00:00:00.000Z,ALAUTA1URN,5.8,0
Autauga County,2013-06-01T00:00:00.000Z,ALAUTA1URN,6.7,0.13333333333333286
Autauga County,2013-07-01T00:00:00.000Z,ALAUTA1URN,6.4,0.36666666666666714
Autauga County,2013-08-01T00:00:00.000Z,ALAUTA1URN,6.5,0.5999999999999996
Autauga County,2013-09-01T00:00:00.000Z,ALAUTA1URN,6.3,0.4666666666666668
Autauga County,2013-10-01T00:00:00.000Z,ALAUTA1URN,6.4,0.4666666666666668
Autauga County,2013-11-01T00:00:00.000Z,ALAUTA1URN,5.9,0.2666666666666675
Autauga County,2013-12-01T00:00:00.000Z,ALAUTA1URN,6,0.16666666666666785
Autauga County,2014-01-01T00:00:00.000Z,ALAUTA1URN,6.4,0.16666666666666785
Autauga County,2014-02-01T00:00:00.000Z,ALAUTA1URN,6.5,0.36666666666666714
Autauga County,2014-03-01T00:00:00.000Z,ALAUTA1URN,6.3,0.4666666666666668
Autauga County,2014-04-01T00:00:00.000Z,ALAUTA1URN,5.5,0.16666666666666607
Autauga County,2014-05-01T00:00:00.000Z,ALAUTA1URN,5.5,0
Autauga County,2014-06-01T00:00:00.000Z,ALAUTA1URN,6,0
Autauga County,2014-07-01T00:00:00.000Z,ALAUTA1URN,6.3,0.2666666666666675
Autauga County,2014-08-01T00:00:00.000Z,ALAUTA1URN,6.1,0.4666666666666677
Autauga County,2014-09-01T00:00:00.000Z,ALAUTA1URN,5.6,0.3333333333333348
Autauga County,2014-10-01T00:00:00.000Z,ALAUTA1URN,5.4,0.03333333333333499
Autauga County,2014-11-01T00:00:00.000Z,ALAUTA1URN,5.2,0
Autauga County,2014-12-01T00:00:00.000Z,ALAUTA1URN,4.9,0
Autauga County,2015-01-01T00:00:00.000Z,ALAUTA1URN,5.7,0.10000000000000053
Autauga County,2015-02-01T00:00:00.000Z,ALAUTA1URN,5.4,0.16666666666666785
Autauga County,2015-03-01T00:00:00.000Z,ALAUTA1URN,5.1,0.23333333333333428
Autauga County,2015-04-01T00:00:00.000Z,ALAUTA1URN,4.7,0
Autauga County,2015-05-01T00:00:00.000Z,ALAUTA1URN,5.1,0
Autauga County,2015-06-01T00:00:00.000Z,ALAUTA1URN,5.5,0.13333333333333375
Autauga County,2015-07-01T00:00:00.000Z,ALAUTA1URN,5.7,0.4666666666666659
Autauga County,2015-08-01T00:00:00.000Z,ALAUTA1URN,5.4,0.5666666666666664
Autauga County,2015-09-01T00:00:00.000Z,ALAUTA1URN,5.1,0.4333333333333327
Autauga County,2015-10-01T00:00:00.000Z,ALAUTA1URN,5,0.1999999999999993
Autauga County,2015-11-01T00:00:00.000Z,ALAUTA1URN,5,0.06666666666666554
Autauga County,2015-12-01T00:00:00.000Z,ALAUTA1URN,4.9,0
Autauga County,2016-01-01T00:00:00.000Z,ALAUTA1URN,5.4,0.13333333333333375
Autauga County,2016-02-01T00:00:00.000Z,ALAUTA1URN,5.4,0.2666666666666675
Autauga County,2016-03-01T00:00:00.000Z,ALAUTA1URN,5.2,0.36666666666666714
